date,open,high,low,close,volume,Name
2017-06-08,1895.98,1899.13,1884.73,1892.38,339770,PCLN
2017-06-28,1864.66,1898.68,1861.75,1890.21,499875,PCLN
2017-06-26,1880.0,1896.05,1867.64,1876.34,406860,PCLN
2017-06-09,1890.0,1895.31,1826.54,1842.12,667008,PCLN
2017-10-04,1866.3,1895.0,1862.93,1888.7,380187,PCLN
2017-06-07,1890.2,1894.84,1878.48,1890.37,380905,PCLN
2017-06-01,1878.25,1894.77,1870.43,1890.82,433818,PCLN
2017-10-30,1885.15,1891.82,1863.73,1879.73,477002,PCLN
2017-05-01,1849.9,1890.83,1849.9,1869.92,481924,PCLN
2017-06-29,1881.12,1889.69,1850.5,1876.99,516903,PCLN
2017-06-30,1884.05,1887.01,1870.04,1870.52,461189,PCLN
2017-05-03,1884.65,1884.99,1865.47,1876.79,301111,PCLN
2017-07-03,1877.67,1884.32,1836.08,1843.13,335102,PCLN
2017-08-15,1879.3,1883.5,1859.05,1860.84,368819,PCLN
2017-05-02,1874.38,1882.96,1862.45,1880.52,260221,PCLN
2017-09-12,1875.46,1882.9,1858.2,1868.64,345698,PCLN
2017-06-27,1871.29,1882.05,1852.61,1858.25,339385,PCLN
2017-07-06,1851.15,1877.3,1845.01,1872.3,422611,PCLN
2017-05-31,1862.38,1877.09,1850.0,1877.09,560940,PCLN
2017-08-14,1869.87,1877.0,1860.76,1873.95,486074,PCLN
2018-01-09,1863.2,1876.72,1857.5,1865.29,369617,PCLN
2017-06-23,1859.55,1876.62,1855.22,1874.28,359891,PCLN
2017-09-21,1868.72,1876.0,1852.26,1866.35,223359,PCLN
2017-10-02,1838.6,1874.95,1838.6,1857.47,432975,PCLN
2018-01-08,1827.49,1874.95,1825.19,1851.81,556178,PCLN
2017-06-22,1870.8,1874.89,1861.0,1862.93,278830,PCLN
2017-09-22,1864.59,1874.45,1857.74,1862.13,236085,PCLN
2018-01-10,1855.52,1873.55,1855.42,1872.91,274399,PCLN
2017-09-13,1863.64,1873.39,1859.17,1871.17,235717,PCLN
2017-09-20,1861.81,1872.81,1853.18,1866.21,253864,PCLN
2018-02-05,1841.3,1872.61,1816.5,1825.93,548191,PCLN
2017-05-25,1850.0,1870.39,1848.39,1860.43,532733,PCLN
2017-09-11,1852.06,1870.25,1851.89,1868.86,578260,PCLN
2017-06-21,1854.59,1870.0,1848.04,1867.78,305813,PCLN
2017-10-03,1857.0,1870.0,1857.0,1867.65,286938,PCLN
2017-08-16,1869.5,1869.5,1852.3,1855.72,396839,PCLN
2017-05-26,1861.55,1869.48,1852.64,1863.9,419645,PCLN
2017-07-05,1845.5,1869.28,1841.37,1866.01,374930,PCLN
2017-09-18,1846.56,1867.86,1846.15,1854.18,319676,PCLN
2017-09-01,1858.56,1867.49,1848.55,1850.82,379784,PCLN
2017-08-11,1852.99,1867.4,1845.17,1854.17,620703,PCLN
2017-09-14,1860.68,1865.35,1840.61,1845.29,490132,PCLN
2018-02-06,1800.01,1864.0,1800.01,1858.66,564479,PCLN
2017-05-30,1857.67,1863.65,1845.6,1857.45,484059,PCLN
2017-09-19,1859.46,1863.5,1844.6,1859.78,301611,PCLN
2017-09-25,1856.13,1861.39,1810.0,1829.55,614705,PCLN
2017-06-20,1850.0,1858.82,1844.22,1850.64,378773,PCLN
2017-04-28,1851.49,1858.61,1838.48,1846.82,477366,PCLN
2017-08-31,1821.82,1856.35,1817.26,1852.08,532469,PCLN
2017-06-19,1815.78,1855.9,1812.02,1851.6,562444,PCLN
2017-06-14,1845.0,1855.56,1815.01,1831.61,551783,PCLN
2017-06-13,1825.73,1854.77,1822.62,1843.52,512633,PCLN
2017-08-17,1854.47,1854.63,1811.28,1812.97,640512,PCLN
2017-09-08,1846.94,1854.06,1838.06,1838.57,295503,PCLN
2017-09-07,1848.75,1853.87,1841.26,1845.37,321005,PCLN
2017-05-10,1853.78,1853.78,1801.0,1824.77,1761068,PCLN
2017-09-06,1824.03,1851.88,1806.03,1842.45,517959,PCLN
2017-05-24,1829.13,1850.0,1829.13,1848.74,408929,PCLN
2018-01-04,1838.54,1848.9,1802.03,1807.25,592572,PCLN
2017-09-05,1845.75,1848.12,1825.82,1842.89,453473,PCLN
2017-09-15,1845.97,1847.52,1836.01,1843.2,379783,PCLN
2017-09-26,1835.45,1843.42,1820.22,1825.92,452741,PCLN
2017-04-27,1807.0,1839.56,1800.28,1835.87,436093,PCLN
2017-06-12,1835.0,1839.47,1781.11,1812.99,1002189,PCLN
2017-09-29,1812.53,1839.0,1812.53,1830.82,377517,PCLN
2017-05-16,1819.83,1835.22,1817.56,1829.8,487203,PCLN
2017-09-27,1831.53,1834.77,1814.11,1818.99,440970,PCLN
2017-05-23,1825.44,1832.98,1814.5,1827.94,346402,PCLN
2017-05-22,1815.9,1832.46,1813.37,1828.42,367475,PCLN
2018-01-03,1790.23,1829.02,1785.0,1824.16,525606,PCLN
2017-05-12,1824.33,1827.57,1814.0,1818.18,638719,PCLN
2017-05-15,1817.97,1827.27,1811.0,1813.81,521947,PCLN
2018-01-05,1820.18,1825.5,1805.8,1823.54,358593,PCLN
2017-05-11,1819.75,1824.76,1800.71,1813.56,775308,PCLN
2017-09-28,1810.21,1824.37,1806.03,1811.69,311620,PCLN
2017-08-23,1815.89,1823.69,1808.17,1813.02,422204,PCLN
2017-08-25,1822.83,1822.83,1788.29,1793.48,423164,PCLN
2017-08-24,1813.04,1822.47,1801.11,1815.51,316979,PCLN
2017-05-19,1800.0,1822.22,1799.67,1808.28,457743,PCLN
2017-08-22,1812.5,1821.18,1803.91,1818.2,475660,PCLN
2017-05-17,1818.44,1820.46,1793.6,1795.69,621996,PCLN
2017-08-21,1807.4,1820.25,1787.0,1801.54,462987,PCLN
2017-08-18,1809.62,1819.99,1801.0,1810.0,486075,PCLN
2017-06-15,1814.0,1819.59,1791.61,1809.2,625344,PCLN
2017-08-30,1809.1,1818.8,1808.15,1813.0,333409,PCLN
2017-06-16,1816.08,1816.08,1797.36,1802.61,524281,PCLN
2017-05-18,1795.0,1814.17,1791.4,1796.03,502975,PCLN
2017-08-29,1775.9,1811.0,1774.4,1807.06,488963,PCLN
2017-04-25,1807.78,1807.78,1795.31,1799.09,356429,PCLN
2017-04-26,1799.2,1806.05,1793.2,1804.12,321654,PCLN
2017-04-24,1778.46,1805.78,1773.9,1798.62,852348,PCLN
2017-08-28,1800.0,1805.0,1782.45,1789.91,485755,PCLN
2017-03-28,1767.65,1798.75,1766.51,1788.45,454890,PCLN
2017-03-29,1789.83,1797.45,1783.3,1785.05,288372,PCLN
2017-03-30,1788.48,1795.56,1779.64,1789.2,278237,PCLN
2017-12-19,1783.11,1793.57,1768.96,1780.62,381957,PCLN
2017-03-31,1784.74,1790.78,1778.78,1779.97,420527,PCLN
2018-01-02,1750.09,1790.66,1744.5,1784.75,475542,PCLN
2017-12-21,1775.14,1788.95,1773.03,1778.79,246562,PCLN
2017-04-05,1770.66,1787.57,1758.75,1761.77,324137,PCLN
2017-12-18,1776.87,1786.75,1767.6,1781.35,392922,PCLN
2017-12-20,1782.9,1786.54,1770.65,1774.0,406743,PCLN
2017-12-22,1778.37,1786.22,1773.09,1775.26,215291,PCLN
2017-04-03,1776.26,1785.0,1766.01,1773.99,360029,PCLN
2017-04-10,1770.0,1782.12,1767.2,1775.97,262001,PCLN
2017-04-11,1770.01,1780.55,1756.6,1768.4,353316,PCLN
2017-11-27,1760.15,1777.08,1746.39,1763.4,443251,PCLN
2017-03-20,1773.5,1776.69,1762.57,1765.44,262391,PCLN
2017-12-15,1770.05,1775.73,1758.38,1760.0,610711,PCLN
2017-12-26,1772.32,1775.26,1752.65,1755.32,232624,PCLN
2017-03-16,1771.0,1775.0,1768.94,1773.98,302241,PCLN
2017-04-06,1764.75,1774.94,1755.37,1773.52,327409,PCLN
2017-04-12,1774.58,1774.9,1750.01,1750.01,426815,PCLN
2017-11-22,1771.59,1774.85,1756.03,1759.19,369360,PCLN
2017-03-17,1774.73,1774.73,1766.78,1772.63,414638,PCLN
2017-04-04,1772.99,1774.5,1761.41,1767.38,258457,PCLN
2017-03-27,1736.0,1774.34,1733.0,1772.0,400413,PCLN
2017-04-07,1773.94,1773.99,1761.26,1769.56,289688,PCLN
2017-03-15,1772.78,1773.38,1759.78,1767.98,353244,PCLN
2017-11-20,1750.99,1773.08,1747.88,1754.02,513268,PCLN
2017-04-17,1743.0,1772.85,1739.7,1770.61,425663,PCLN
2017-03-13,1757.0,1772.49,1754.94,1767.12,327936,PCLN
2017-03-21,1772.0,1772.0,1744.08,1747.14,432755,PCLN
